,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Differentially expressed?
ENSMUSG00000024430.13_Cabyr,21.98471626,-0.208843611,0.477832753,-0.437064245,0.662064757,0.998523724,
ENSMUSG00000087403.9_Kantr,25.63834405,-0.208878912,0.155898168,-1.339841996,0.180296719,0.950174937,
ENSMUSG00000028222.2_Calb1,0.300573315,-0.20889342,0.94995056,-0.219899255,0.825949617,0.998523724,
ENSMUSG00000040649.15_Rimklb,0.290473683,-0.208933368,0.946764816,-0.220681382,0.825340529,0.998523724,
ENSMUSG00000037971.10_1110032A03Rik,345.2154543,-0.208941058,0.082892816,-2.520617223,0.011714921,0.525267472,
ENSMUSG00000078490.9_Cfap74,3.893494094,-0.209034707,0.310735165,-0.672710173,0.501131694,0.998523724,
ENSMUSG00000005364.11_Il5ra,0.320145984,-0.209120566,0.932291658,-0.224308095,0.822517578,0.998523724,
ENSMUSG00000049037.8_Clec4a1,13.56304396,-0.209249161,0.246382805,-0.849284758,0.39572286,0.998523724,
ENSMUSG00000044715.7_Gskip,46.47121077,-0.209305151,0.102135217,-2.049294625,0.040433314,0.736573389,
ENSMUSG00000023827.8_Agpat4,3.295497474,-0.209672883,0.294021085,-0.713121928,0.475770312,0.998523724,
ENSMUSG00000011096.17_Akt1s1,201.5455914,-0.209905327,0.075322303,-2.786761948,0.005323757,0.392600929,
ENSMUSG00000046688.14_Tifa,107.9214708,-0.209966999,0.153175553,-1.370760507,0.170449626,0.943203422,
ENSMUSG00000045980.13_Tmem104,64.90564041,-0.210008671,0.104137883,-2.016640481,0.043733045,0.754464422,
ENSMUSG00000043613.8_Mmp3,0.544466606,-0.210218086,0.743126681,-0.282883244,0.777266339,0.998523724,
ENSMUSG00000028861.13_Mrps15,233.347815,-0.21028054,0.081794577,-2.570837199,0.010145301,0.501554507,
ENSMUSG00000001076.6_C1ql4,2.512653335,-0.210730065,0.398856625,-0.528335375,0.597266583,0.998523724,
ENSMUSG00000019564.12_Arid3a,9.758496542,-0.210873317,0.19014202,-1.109030593,0.267416985,0.998523724,
ENSMUSG00000022323.11_Rida,3351.433703,-0.211353889,0.105254658,-2.008024095,0.044640731,0.756188568,
ENSMUSG00000031165.6_Was,9.407948222,-0.211430377,0.25293329,-0.8359136,0.403203511,0.998523724,
ENSMUSG00000030790.15_Adm,6.058711613,-0.21162576,0.247002955,-0.856774202,0.391569686,0.998523724,
ENSMUSG00000031493.10_Ggn,0.62629932,-0.211747392,0.681334431,-0.310783343,0.755965334,0.998523724,
ENSMUSG00000045102.11_Poln,1.103556917,-0.211941684,0.509227812,-0.416202099,0.677262124,0.998523724,
ENSMUSG00000032985.15_5730522E02Rik,2.326744258,-0.211989969,0.410106331,-0.516914647,0.605215742,0.998523724,
ENSMUSG00000021091.8_Serpina3n,2216.438807,-0.212134019,0.093115009,-2.278193618,0.022715044,0.634583245,
ENSMUSG00000041548.4_Hspb8,1118.898383,-0.212359218,0.100128719,-2.120862228,0.033933398,0.70404548,
ENSMUSG00000045917.17_Tmem268,52.46327805,-0.212552567,0.139601323,-1.522568432,0.127866713,0.904611727,
ENSMUSG00000035126.19_Wdr78,3.438262797,-0.212790878,0.323365871,-0.658049897,0.510506069,0.998523724,
ENSMUSG00000027073.5_Prg2,0.427468686,-0.212893206,0.766138089,-0.277878373,0.781105726,0.998523724,
ENSMUSG00000037152.11_Ndufc1,156.4070771,-0.213093949,0.118216729,-1.802570173,0.071455745,0.831667021,
ENSMUSG00000031734.13_Irx3,4.082237033,-0.213140804,0.297258363,-0.71702206,0.473360485,0.998523724,
ENSMUSG00000002033.14_Cd3g,5.935153413,-0.213206208,0.31064173,-0.686341169,0.492497994,0.998523724,
ENSMUSG00000021611.9_Tert,40.58401696,-0.213232629,0.168462476,-1.265757422,0.205599943,0.965547856,
ENSMUSG00000026177.11_Slc11a1,31.82398792,-0.213418401,0.22674483,-0.941227198,0.346588442,0.998523724,
ENSMUSG00000036850.4_Mrpl41,151.0049814,-0.213495096,0.101482852,-2.103755385,0.03539979,0.71109652,
ENSMUSG00000095325.1_Zfp870,56.606013,-0.21364295,0.113026425,-1.890203554,0.058730742,0.799132834,
ENSMUSG00000042734.6_Ttc9,0.303706072,-0.213816019,0.871229874,-0.245418603,0.806132326,0.998523724,
ENSMUSG00000031616.7_Ednra,53.79862987,-0.213831967,0.097609593,-2.19068598,0.028474524,0.673893217,
ENSMUSG00000018672.15_Copz2,150.2184186,-0.213889696,0.0904977,-2.363482125,0.0181041,0.605831014,
ENSMUSG00000024670.16_Cd6,1.928560878,-0.213963808,0.436330946,-0.490370462,0.623871774,0.998523724,
ENSMUSG00000062563.15_Cys1,38.72975872,-0.213965433,0.224819932,-0.951719143,0.341239438,0.998523724,
ENSMUSG00000030035.14_Wbp1,144.7270432,-0.214020435,0.089996927,-2.378086025,0.017402765,0.605831014,
ENSMUSG00000030329.11_Pianp,1.760478332,-0.214047457,0.398433983,-0.537221888,0.591114354,0.998523724,
ENSMUSG00000003444.8_Med29,77.4740009,-0.214158209,0.11095156,-1.930195565,0.053582611,0.789235471,
ENSMUSG00000023046.6_Igfbp6,7.234324334,-0.214228093,0.25917264,-0.826584524,0.408472592,0.998523724,
ENSMUSG00000036552.16_Ermard,47.98268818,-0.214321094,0.101357487,-2.114506791,0.034472005,0.705413976,
ENSMUSG00000030323.13_Ift122,15.14170673,-0.214328671,0.214122894,-1.000961021,0.316845654,0.998523724,
ENSMUSG00000032679.12_Cd59a,478.3526418,-0.214342821,0.076052761,-2.818343724,0.00482721,0.386256301,
ENSMUSG00000033342.13_Plppr5,3.246654348,-0.214344941,0.346583597,-0.618450909,0.536278148,0.998523724,
ENSMUSG00000029810.15_Tmem176b,1597.475922,-0.214429576,0.089521751,-2.395279051,0.01660772,0.605831014,
ENSMUSG00000026879.14_Gsn,119.112533,-0.214663343,0.118156315,-1.816774191,0.069251696,0.828395423,
ENSMUSG00000018541.10_Cwc25,92.09471124,-0.214842892,0.063820498,-3.36636189,0.000761667,0.20271235,
ENSMUSG00000038668.14_Lpar1,7.857024142,-0.214879493,0.231352633,-0.928796401,0.35299461,0.998523724,
ENSMUSG00000023047.10_Amhr2,0.860931082,-0.214908571,0.607257343,-0.353900325,0.723413584,0.998523724,
ENSMUSG00000036398.13_Ppp1r11,164.9018033,-0.215044027,0.095173571,-2.2594931,0.023852729,0.634648657,
ENSMUSG00000045664.4_Cdc42ep2,17.84463955,-0.215060915,0.149696304,-1.436648127,0.150818001,0.91860015,
ENSMUSG00000037443.13_Cep85,310.6877712,-0.215268499,0.092888266,-2.317499373,0.020476545,0.623892852,
ENSMUSG00000039899.5_Fgl2,30.58280926,-0.215673446,0.203000789,-1.062426639,0.288042046,0.998523724,
ENSMUSG00000061947.10_Serpina10,971.4377986,-0.215999339,0.077069663,-2.802650623,0.005068454,0.389257289,
ENSMUSG00000042345.14_Ubash3a,1.208686353,-0.21604507,0.51229065,-0.421723626,0.673226758,0.998523724,
ENSMUSG00000036466.17_Megf11,0.445420629,-0.216054962,0.744974667,-0.290016522,0.771803597,0.998523724,
ENSMUSG00000089762.3_Ier5l,3.211744074,-0.216176324,0.343187096,-0.629908078,0.528754728,0.998523724,
ENSMUSG00000054619.6_Mettl7a1,1143.881714,-0.216386542,0.064495323,-3.355073393,0.000793439,0.20271235,
ENSMUSG00000045868.12_Gvin1,5.53464412,-0.216503995,0.450297733,-0.480801877,0.630657316,0.998523724,
ENSMUSG00000020462.14_Cfap36,85.35309776,-0.216540442,0.08977784,-2.411958684,0.015867079,0.596804592,
ENSMUSG00000110353.1_Gm45531,50.9573977,-0.216627494,0.354731406,-0.610680335,0.541411227,0.998523724,
ENSMUSG00000011256.16_Adam19,12.79544597,-0.216745891,0.224868323,-0.963879165,0.33510651,0.998523724,
ENSMUSG00000052673.1_Gm9887,0.23752714,-0.216751545,1.173674607,-0.184677716,0.853481826,0.998523724,
ENSMUSG00000040552.8_C3ar1,22.501311,-0.216778424,0.265939891,-0.815140681,0.414991788,0.998523724,
ENSMUSG00000035864.14_Syt1,84.74738519,-0.216903484,0.295361744,-0.73436553,0.462725989,0.998523724,
ENSMUSG00000019952.15_Poc1b,79.23778379,-0.216932539,0.095735532,-2.26595637,0.023454055,0.634648657,
ENSMUSG00000060019.5_Gm10073,1.832397833,-0.21695705,0.417928483,-0.519124823,0.603673699,0.998523724,
ENSMUSG00000073888.12_Ccl27a,43.48851608,-0.21728017,0.149625949,-1.45215567,0.146458325,0.918414593,
ENSMUSG00000052087.13_Rgs14,1.849525022,-0.217304464,0.401272421,-0.541538499,0.588136469,0.998523724,
ENSMUSG00000051498.6_Tlr6,3.116203432,-0.217469848,0.337437522,-0.644474412,0.519267845,0.998523724,
ENSMUSG00000022744.12_Cldnd1,161.8112784,-0.21760982,0.080146718,-2.715143256,0.006624711,0.427523484,
ENSMUSG00000035107.13_Dcbld2,30.68733536,-0.217674025,0.125177652,-1.738920813,0.082048693,0.855757067,
ENSMUSG00000027134.4_Lpcat4,3.79428229,-0.217694585,0.308328367,-0.706047864,0.480158372,0.998523724,
ENSMUSG00000040990.17_Sh3kbp1,19.47181883,-0.217909591,0.177468778,-1.227875648,0.219493652,0.973222123,
ENSMUSG00000021792.15_Fam213a,590.550575,-0.218153774,0.100431728,-2.172159921,0.029843603,0.686684321,
ENSMUSG00000018983.9_E2f2,10.37123904,-0.218187509,0.248164019,-0.879206867,0.379289122,0.998523724,
ENSMUSG00000037126.15_Psd,2.49854639,-0.218455565,0.375586604,-0.58163833,0.560810319,0.998523724,
ENSMUSG00000074671.6_Tspyl3,1.332777012,-0.218640735,0.471109998,-0.464096996,0.642578254,0.998523724,
ENSMUSG00000012123.16_Aim1l,45.97990218,-0.218845177,0.172424056,-1.269226473,0.204360302,0.964698511,
ENSMUSG00000001986.16_Gria3,26.70875215,-0.218864958,0.30745361,-0.711863353,0.476549397,0.998523724,
ENSMUSG00000039989.7_Cbx4,124.8731705,-0.218877919,0.112826065,-1.939958818,0.052384695,0.786199153,
ENSMUSG00000032174.5_Icam5,0.258378088,-0.21894004,1.16522218,-0.187895531,0.850958546,0.998523724,
ENSMUSG00000022092.10_Ppp3cc,21.97436295,-0.218941563,0.152408806,-1.436541421,0.150848339,0.91860015,
ENSMUSG00000053475.5_Tnfaip6,0.491954687,-0.219062004,0.840156523,-0.260739515,0.794293391,0.998523724,
ENSMUSG00000024274.8_Zscan30,0.382380729,-0.21933082,0.786334995,-0.278927965,0.780300107,0.998523724,
ENSMUSG00000048349.9_Pou4f1,1.002188375,-0.219398904,0.612857827,-0.357993149,0.72034844,0.998523724,
ENSMUSG00000024109.18_Nrxn1,67.76204402,-0.219435945,0.133885968,-1.638976423,0.10121817,0.878852337,
ENSMUSG00000069171.13_Nr2f1,5.316553179,-0.219603861,0.241604455,-0.908939619,0.363381999,0.998523724,
ENSMUSG00000026158.11_Ogfrl1,189.7495331,-0.219662994,0.097461302,-2.253848343,0.02420571,0.634648657,
ENSMUSG00000051671.7_Coa6,68.49686423,-0.219725922,0.154063466,-1.426203939,0.153809483,0.921517484,
ENSMUSG00000008822.15_Acyp1,24.97534665,-0.219914289,0.126720312,-1.735430458,0.082664589,0.855868423,
ENSMUSG00000074217.8_2210011C24Rik,0.789088928,-0.219977545,0.782074865,-0.281274281,0.778500035,0.998523724,
ENSMUSG00000027350.8_Chgb,0.226679544,-0.220115623,0.998222659,-0.22050754,0.825475901,0.998523724,
ENSMUSG00000031981.7_Capn9,0.198376855,-0.220115649,1.018668627,-0.2160817,0.828924064,0.998523724,
ENSMUSG00000073530.11_Pappa2,0.239242565,-0.220115707,1.063353422,-0.207001456,0.836008721,0.998523724,
ENSMUSG00000012819.15_Cdh23,0.222746456,-0.220115723,1.075444038,-0.20467427,0.837826625,0.998523724,
ENSMUSG00000061576.15_Dpp6,0.219542428,-0.220115726,1.077913768,-0.20420532,0.838193054,0.998523724,
ENSMUSG00000050370.4_Ch25h,0.189209669,-0.220115761,1.10367676,-0.199438612,0.841919659,0.998523724,
ENSMUSG00000059921.15_Unc5c,0.254924608,-0.220115807,1.136757865,-0.193634735,0.846461899,0.998523724,
ENSMUSG00000044860.9_Gm1123,0.233116614,-0.220115831,1.153595288,-0.190808539,0.848675598,0.998523724,
ENSMUSG00000027525.17_Phactr3,0.224743359,-0.220115841,1.160531159,-0.189668188,0.849569151,0.998523724,
ENSMUSG00000032502.8_Stac,0.22390573,-0.220115843,1.161241548,-0.189552159,0.849660079,0.998523724,
ENSMUSG00000093910.2_Zfp853,0.208720558,-0.220115862,1.174795077,-0.187365326,0.851374207,0.998523724,
ENSMUSG00000036912.17_Piwil4,0.204971439,-0.220115878,1.185592048,-0.185659037,0.852712153,0.998523724,
ENSMUSG00000059562.14_Ccdc154,0.180906288,-0.220115951,1.178681533,-0.186747603,0.85185853,0.998523724,
ENSMUSG00000051503.2_Gm6583,0.210624745,-0.220116015,1.275008002,-0.172638928,0.862935251,0.998523724,
ENSMUSG00000031994.13_Adamts8,0.208736295,-0.220116018,1.276963032,-0.172374621,0.863143023,0.998523724,
ENSMUSG00000034829.8_Nxnl1,0.206334348,-0.220116033,1.286336257,-0.17111858,0.864130527,0.998523724,
ENSMUSG00000074417.9_Gm14548,0.199276318,-0.220116046,1.294027327,-0.170101543,0.86493028,0.998523724,
ENSMUSG00000069267.2_Hist1h3b,0.224271,-0.220116048,1.237350823,-0.177892999,0.858807009,0.998523724,
ENSMUSG00000070388.3_Fbxo39,0.191808735,-0.220116107,1.271747295,-0.17308164,0.862587256,0.998523724,
ENSMUSG00000026312.17_Cdh7,0.185819679,-0.22011612,1.278849136,-0.172120474,0.863342817,0.998523724,
ENSMUSG00000078179.1_Rnf148,0.183830572,-0.220116124,1.281268265,-0.171795501,0.863598302,0.998523724,
ENSMUSG00000032262.13_Elovl4,0.175453263,-0.220116142,1.291809974,-0.170393593,0.864700611,0.998523724,
ENSMUSG00000005705.10_Agrp,0.174437595,-0.220116145,1.293268817,-0.170201386,0.864851762,0.998523724,
ENSMUSG00000079259.2_Trim71,0.237827196,-0.220116161,1.363866893,-0.161391234,0.87178527,0.998523724,
ENSMUSG00000058488.7_Kl,0.165690333,-0.220116166,1.305050008,-0.168664928,0.866060207,0.998523724,
ENSMUSG00000022429.10_Dmc1,0.234975874,-0.220116177,1.37335354,-0.160276412,0.872663339,0.998523724,
ENSMUSG00000079186.2_Gzmc,0.219356416,-0.220116221,1.398698457,-0.157372177,0.87495154,0.998523724,
ENSMUSG00000030523.18_Trpm1,0.218370044,-0.220116223,1.399789954,-0.157249466,0.875048245,0.998523724,
ENSMUSG00000054362.9_Lexm,0.208921324,-0.220116227,1.401929777,-0.157009453,0.875237398,0.998523724,
ENSMUSG00000032268.13_Tmprss5,0.208013973,-0.220116229,1.402999476,-0.156889744,0.875331743,0.998523724,
ENSMUSG00000045010.14_Gm4779,0.208017505,-0.220116291,1.373323662,-0.160279981,0.872660528,0.998523724,
ENSMUSG00000049848.7_Ceacam19,0.199377072,-0.220116311,1.383934468,-0.159051108,0.873628608,0.998523724,
